Discharge Time (s),Charging time (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),,RUL
1579.58,8556.13,3.925,3.57,3032.382,3896.38,,607
1578.24,8613.15,3.927,3.569,3044.353,3896.35,,606
1574.72,8588.87,3.928,3.568,3032.32,3896.32,,605
1571.01,8621.44,3.929,3.586,3020.222,3896.22,,604
1565.6,8568.04,3.928,3.567,3281.105,3930.73,,603
1562.43,8510.4,3.928,3.569,2990.32,3860.32,,602
1557.6,8486.31,3.928,3.567,2978.352,3860.35,,601
1552.1,8473.3,3.927,3.568,2960.383,3824.38,,600
1547.71,8458.34,3.926,3.568,2942.352,3824.35,,599
1543.55,8427.45,3.926,3.568,2930.32,3788.32,,598
1540.19,8404.95,3.926,3.569,2912.382,3788.38,,597
1535.81,8386.56,3.925,3.569,2902.454,3790.45,,596
1531.91,8358.17,3.925,3.569,2888.359,3752.36,,595
1527.89,8363.26,3.924,3.569,2876.359,3752.36,,594
1631.36,8349.98,3.924,3.57,2864.344,3716.34,,593
1613.38,8745.86,3.916,3.533,3146.312,4040.31,,592
1606.49,8731.81,3.913,3.54,3092.39,3968.39,,591
1601.89,8700.41,3.913,3.541,3074.343,3968.34,,590
1598.28,8682.44,3.912,3.541,3061.16,3932.36,,589
1595.55,8650.72,3.912,3.542,3050.328,3932.33,,588
1589.25,8686.72,3.909,3.543,3044.344,3932.34,,587
1569.31,9093.38,3.903,3.744,2821.375,3794.01,,586
1587.41,8879.88,3.902,3.857,2794.681,3752.28,,585
1592.53,8725.09,3.907,3.547,3020.312,3896.31,,584
1592.19,8712.28,3.908,3.544,3038.343,3932.34,,583
1590.53,8689.56,3.909,3.544,3038.312,3932.31,,582
1588.16,8670.47,3.908,3.544,3032.343,3932.34,,581
1585.41,8649.28,3.908,3.544,3025.113,3896.31,,580
1583.12,8671.56,3.907,3.544,3014.313,3896.31,,579
1581.38,8694.19,3.907,3.545,3008.344,3896.34,,578
1578.88,8668.19,3.907,3.544,3002.313,3896.31,,577
1577.19,8688.12,3.907,3.545,2996.375,3860.38,,576
1575.22,8690.44,3.907,3.545,2984.375,3860.38,,575
1572.84,8692.59,3.906,3.546,2978.344,3860.34,,574
1570.78,8680.94,3.906,3.545,2974.744,3860.34,,573
1568.59,8692.09,3.906,3.546,2966.344,3860.34,,572
1566.31,8684.34,3.905,3.546,2960.344,3824.34,,571
1564.06,8694.28,3.904,3.546,2948.343,3824.34,,570
1561.94,8679.97,3.905,3.547,2942.25,3824.25,,569
1560,8660.94,3.904,3.547,2936.281,3824.28,,568
1558.62,8662.94,3.904,3.547,2930.313,3824.31,,567
1557.16,8684.25,3.903,3.547,2924.25,3788.25,,566
1555.38,8668.72,3.903,3.548,2918.218,3788.22,,565
1549.97,8682.62,3.902,3.548,2912.344,3788.34,,564
1532.94,8659.81,3.896,3.55,2888.375,3752.38,,563
1519.5,9094.94,3.892,3.756,2632.313,3598,,562
1548.69,9212.06,3.891,3.865,2643.45,7667,,561
1550.75,8658.88,3.899,3.553,2876.25,3752.25,,560
1549.38,8648.31,3.901,3.551,2900.312,3788.31,,559
1546.62,8675.56,3.9,3.551,2894.375,3752.38,,558
1543.88,8663.62,3.9,3.551,2882.313,3752.31,,557
1544.12,8676.31,3.901,3.552,2876.25,3752.25,,556
1540.25,8677.88,3.9,3.55,2876.375,3752.38,,555
1538,8664.44,3.9,3.551,2864.25,3752.25,,554
1537.94,8656.69,3.901,3.551,2858.312,3716.31,,553
1535.44,8642.88,3.9,3.553,2858.437,3716.44,,552
1533.31,8664.81,3.901,3.553,2852.375,3716.38,,551
1530.06,8633.94,3.9,3.553,2840.313,3716.31,,550
1528.12,8646.75,3.9,3.554,2834.375,3716.38,,549
1524,8635,3.899,3.553,2828.375,3680.38,,548
1525.5,8656.62,3.899,3.555,2822.437,3680.44,,547
1523.56,8624.25,3.899,3.554,2816.313,3680.31,,546
1521.69,8628,3.899,3.554,2810.312,3680.31,,545
1519.31,8612.06,3.898,3.555,2804.375,3680.38,,544
1517.19,8623,3.898,3.555,2798.5,3680.5,,543
1514.31,8650.69,3.897,3.555,2792.188,3644.19,,542
1510,8614.06,3.897,3.555,2780.375,3644.38,,541
1499.31,8612.44,3.892,3.557,2768.375,3644.38,,540
1489.62,8621.19,3.888,3.559,2722.775,3572.38,,539
1485.62,9041.62,3.887,3.763,2499.375,3458.06,,538
1509.31,8824.94,3.892,3.872,2528.25,3464.25,,537
1510.44,8673.69,3.894,3.559,2774.313,3644.31,,536
1508.38,8588.81,3.894,3.558,2780.375,3644.38,,535
1505.31,8609.81,3.893,3.559,2773.05,3644.25,,534
1500,8558.06,3.893,3.56,2762.375,3608.38,,533
1501.44,8623.31,3.893,3.56,2754.598714,3608.31,,532
1499.69,8604,3.892,3.56,2750.312,3608.31,,531
1497.12,8607.44,3.892,3.559,2744.375,3608.38,,530
1496.81,8605,3.893,3.56,2732.375,3608.38,,529
1496.31,8641.25,3.893,3.56,2732.313,3608.31,,528
1495.88,8645.88,3.893,3.561,2732.375,3608.38,,527
1494.94,8647.69,3.893,3.559,2729.913,3572.31,,526
1493.56,8640.12,3.892,3.56,2726.312,3572.31,,525
1492.44,8679.69,3.893,3.561,2720.312,3572.31,,524
1489.81,8649.12,3.893,3.56,2714.437,3572.44,,523
1487.94,8670.56,3.893,3.562,2708.25,3572.25,,522
1485.75,8682.44,3.892,3.561,2702.188,3572.19,,521
1482.75,8634.94,3.892,3.563,2690.5,3536.5,,520
1480.75,8645.5,3.892,3.562,2684.25,3536.25,,519
1478.25,8668.62,3.891,3.562,2678.375,3536.38,,518
1467.62,8640,3.887,3.563,2666.5,3536.5,,517
1455.38,8609.75,3.882,3.566,2630.25,3500.25,,516
1449.88,8606.75,3.88,3.568,2594.375,3428.38,,515
1439.75,8960.38,3.876,3.769,2373.25,3325,,514
191250.79,71086.08,4.241,3.331,59460,71086.08,,513
1489.18,11513.6,3.869,3.612,3203.416,4436.42,,512
1505.34,8886.5,3.881,3.583,2726.352,3572.35,,511
1511.52,8760.19,3.886,3.577,2780.385,3644.38,,510
1512.67,8790.3,3.888,3.575,2798.32,3644.32,,509
1510.72,8751.2,3.889,3.574,2798.383,3644.38,,508
1508.99,8767.14,3.89,3.573,2792.32,3644.32,,507
1506.24,8755,3.889,3.572,2780.347,3644.35,,506
1503.49,8775.13,3.89,3.573,2768.351,3608.35,,505
1499.01,8734.91,3.889,3.573,2762.352,3608.35,,504
1493.85,8725.09,3.887,3.574,2744.321,3608.32,,503
1489.28,8716.48,3.887,3.573,2726.32,3572.32,,502
1485.06,8684.29,3.886,3.573,2714.351,3572.35,,501
1482.08,8703.72,3.886,3.574,2701.12,3536.32,,500
1478.53,8664.67,3.886,3.574,2690.25,3536.25,,499
1475.56,8646.72,3.885,3.575,2678.349167,3536.34,,498
1472.47,8645.25,3.885,3.575,2672.36,3500.36,,497
1469.16,8624.58,3.885,3.575,2660.391,3500.39,,496
1467.05,8640.52,3.884,3.594,2650.744,3500.34,,495
1463.3,8598.89,3.883,3.575,2642.328,3500.33,,494
1459.94,8577.44,3.882,3.575,2636.375,3464.38,,493
1458.08,8617.5,3.882,3.576,2624.344,3464.34,,492
1455.25,8598.05,3.881,3.576,2618.344,3464.34,,491
1446.59,8556.98,3.88,3.577,2612.359,3464.36,,490
1427.78,9085.98,3.871,3.894,2331,3283,,489
1449.38,8857.78,3.874,3.891,2333.943,3248.34,,488
1454.16,8665.09,3.879,3.579,2600.313,3428.31,,487
1454.25,8625.69,3.879,3.577,2612.375,3464.38,,486
1452.16,8613.56,3.881,3.576,2612.344,3464.34,,485
1449.78,8591.19,3.88,3.577,2606.344,3428.34,,484
1447.34,8597.62,3.88,3.577,2600.375,3428.38,,483
1444.59,8570.53,3.88,3.577,2590.058286,3428.34,,482
1442.53,8607.12,3.879,3.577,2582.281,3428.28,,481
1440.06,8588.19,3.879,3.578,2576.343,3428.34,,480
1438.09,8577.31,3.879,3.578,2569.486857,3392.34,,479
1436.66,8598.12,3.878,3.578,2564.343,3392.34,,478
1435.16,8595.5,3.878,3.578,2558.218,3392.22,,477
1433.19,8584.38,3.878,3.578,2552.343,3392.34,,476
1431.59,8612.81,3.878,3.579,2546.343,3392.34,,475
1428,8557.78,3.878,3.579,2540.312,3392.31,,474
1426.72,8614.12,3.878,3.58,2533.361857,3356.22,,473
1423.56,8564.22,3.877,3.58,2524.562,3358.56,,472
1422.22,8573.38,3.877,3.581,2516.344,3356.34,,471
1420.5,8569.97,3.876,3.581,2510.344,3356.34,,470
1419.5,8608.66,3.876,3.581,2504.313,3320.31,,469
1417.5,8574.25,3.876,3.582,2504.344,3320.34,,468
1412.38,8573.69,3.875,3.581,2497.517857,3320.38,,467
1395.97,8528.91,3.867,3.583,2474.219,3320.22,,466
1429.89,8250.37,3.874,3.581,2552.352,3356.35,,463
1425.22,8441.6,3.875,3.581,2540.384,3356.38,,462
1421.06,8493.25,3.875,3.581,2528.256,3356.26,,461
1418.02,8529.85,3.875,3.582,2516.385,3356.38,,460
1415.78,8572.86,3.874,3.582,2510.32,3320.32,,459
1413.25,8546.43,3.874,3.583,2498.352,3320.35,,458
1410.95,8559.52,3.875,3.583,2492.383,3320.38,,457
1404,8558.27,3.874,3.583,2486.352,3320.35,,456
1406.23,8559.55,3.874,3.584,2480.415,3284.41,,455
1404.39,8572.52,3.873,3.584,2471.673286,3284.23,,454
1401.91,8551.32,3.873,3.584,2466.637714,3284.35,,453
1400.67,8537.83,3.872,3.585,2456.351,3284.35,,452
1398.46,8532.77,3.872,3.585,2456.352,3284.35,,451
1396.38,8552.16,3.871,3.586,2446.058286,3248.34,,450
1389.7,8540.06,3.869,3.585,2440.915429,3248.34,,449
1371.3,8538.38,3.862,3.588,2414.266,3212.27,,448
1360.7,8491.22,3.858,3.592,2358.598714,3176.31,,447
1354.98,8552.22,3.854,3.596,2324.312,3140.31,,446
1362.17,8513.77,3.858,3.596,2312.328,3104.33,,445
1353.8,8518.81,3.856,3.595,2330.422,3140.42,,444
1358.81,8546.2,3.857,3.597,2300.359,3104.36,,443
1368.8,8477.48,3.862,3.595,2324.359,3140.36,,442
1374.88,8978.23,3.863,3.777,2135.359,3052,,441
1386.97,8846.09,3.865,3.895,2168.282,3068.28,,440
1384.06,8612.22,3.866,3.589,2414.219,3248.22,,439
1382.69,8569.75,3.867,3.59,2404.946429,3212.38,,438
1380.47,8562.66,3.867,3.59,2396.312,3212.31,,437
1378.53,8566.09,3.867,3.59,2390.337833,3212.31,,436
1376.5,8560.56,3.866,3.591,2384.344,3212.34,,435
1374.69,8560.25,3.866,3.592,2378.219,3176.22,,434
1372.44,8554.66,3.866,3.592,2372.344,3176.34,,433
1370.16,8530.16,3.866,3.592,2366.219,3176.22,,432
1368.03,8557.09,3.865,3.592,2360.344,3176.34,,431
1366.12,8567.25,3.865,3.592,2353.361857,3176.22,,430
1364.38,8550.91,3.864,3.594,2348.312,3140.31,,429
1362.25,8530.53,3.864,3.593,2342.344,3140.34,,428
1360.47,8530.75,3.863,3.593,2336.344,3140.34,,427
1355,8552.66,3.862,3.593,2330.344,3140.34,,426
1343.84,8532.59,3.857,3.595,2312.344,3104.34,,425
1332.94,8494.16,3.852,3.598,2276.343,3068.34,,424
1328.09,8512.56,3.85,3.601,2246.375,3032.38,,423
1328.84,8525.41,3.85,3.601,2234.312,3032.31,,422
1322.72,8496.19,3.849,3.601,2234.313,3032.31,,421
1317.78,8515.62,3.847,3.603,2214.598714,2996.31,,420
1312.81,8492.66,3.845,3.604,2199.263143,2996.41,,419
1312.41,8485.03,3.844,3.605,2186.406,2960.41,,418
1312.06,9007.28,3.841,3.785,1928.875,2842,,417
188721.7,68537.22,4.232,3.348,56909.984,68537.22,,416
1288.32,11796.29,3.842,3.617,2888.385,4420.38,,415
1294.4,8681.41,3.856,3.644,2162.32,2924.32,,414
1296.13,8467.78,3.858,3.64,2186.32,2960.32,,413
1293.15,8394.11,3.859,3.638,2188.923429,2960.35,,412
1288.9,8353.41,3.86,3.638,2180.317,2960.32,,411
1285.47,8339.9,3.859,3.638,2163.177143,2924.32,,410
1280.7,8275.49,3.86,3.639,2152.923429,2924.35,,409
1264.99,8210.27,3.856,3.637,2138.351,2888.35,,408
1247.59,8227.17,3.849,3.64,2084.32,2852.32,,407
1240.99,8209.77,3.847,3.644,2036.226,2780.23,,406
1237.34,8174.14,3.847,3.645,2019.209143,2780.35,,405
1233.92,8108.32,3.847,3.645,2012.32,2780.32,,404
1232.93,8124.16,3.847,3.645,2006.321,2744.32,,403
1229.66,8126.2,3.846,3.644,2003.779571,2744.35,,402
1225.98,8105.53,3.845,3.645,1993.392857,2744.25,,401
1222.75,8077.16,3.845,3.647,1983.216143,2744.36,,400
1219.16,8073.86,3.844,3.646,1976.359,2708.36,,399
1216.92,8096.22,3.843,3.646,1964.313,2708.31,,398
1214.05,8060.11,3.843,3.645,1957.501857,2708.36,,397
1214.16,8060.28,3.843,3.646,1952.25,2708.25,,396
1213.31,8078.14,3.843,3.646,1947.076143,2708.22,,395
1211.73,8057.25,3.844,3.646,1946.328,2672.33,,394
1197.5,8060.38,3.84,3.645,1940.312,2672.31,,393
1179.91,8735.69,3.831,3.792,1603.329,2457.03,,392
1204.56,8592.88,3.839,3.926,1599.513,2456.31,,391
1204.53,8162.28,3.842,3.648,1922.313,2672.31,,390
1202.31,8075.56,3.844,3.647,1922.344,2672.34,,389
1200.03,8058.53,3.844,3.648,1916.344,2672.34,,388
1196.78,8035.59,3.844,3.648,1910.312,2636.31,,387
1192.12,8026.75,3.843,3.648,1898.219,2636.22,,386
1191,8017.94,3.843,3.648,1885.517857,2636.38,,385
1187.12,7967.88,3.842,3.648,1880.312,2636.31,,384
1186.03,7964.34,3.842,3.65,1870.058286,2600.34,,383
1184.28,7994.66,3.843,3.649,1868.375,2600.38,,382
1182.84,7989.81,3.843,3.648,1864.821429,2600.25,,381
1182.34,7950.47,3.843,3.649,1859.678571,2600.25,,380
1181.44,7976.12,3.842,3.649,1859.740571,2600.31,,379
1181.34,7969.06,3.842,3.648,1854.629714,2600.34,,378
1178.03,7997.25,3.841,3.648,1849.517857,2600.38,,377
1177.47,7979.44,3.84,3.649,1844.313,2564.31,,376
1171.88,7997.41,3.837,3.649,1839.232143,2564.38,,375
1169.09,8013.5,3.837,3.65,1826.406,2564.41,,374
1167.31,7946.56,3.837,3.65,1818.660714,2564.38,,373
1166.91,7958.44,3.837,3.65,1818.628714,2564.34,,372
1166.5,7970.69,3.838,3.65,1817.344,2564.34,,371
1161.91,7995.84,3.836,3.65,1814.375,2564.38,,370
1149.75,7922.5,3.831,3.651,1798.058286,2528.34,,369
1139.59,8757.28,3.824,3.794,1463.281,2303,,368
1160.75,8428.75,3.83,3.929,1478.313,2312.31,,367
1166.75,8095.69,3.835,3.654,1808.313,2528.31,,366
1165.5,8009.5,3.836,3.652,1826.313,2564.31,,365
1164.12,7966.88,3.836,3.652,1823.803571,2564.38,,364
1162.31,8045.44,3.836,3.652,1818.660714,2528.38,,363
1158.81,7983.5,3.835,3.652,1808.25,2528.25,,362
1154.94,8001.06,3.835,3.652,1803.169143,2528.31,,361
1151.06,7982.69,3.835,3.654,1787.741571,2492.31,,360
1140,7950.06,3.835,3.654,1782.597714,2492.31,,359
1148.88,7982.56,3.835,3.654,1777.517857,2492.38,,358
1148.25,7943.69,3.835,3.654,1777.517857,2492.38,,357
1147.94,7966.88,3.835,3.654,1772.375,2492.38,,356
1146.75,7942.56,3.835,3.654,1772.375,2492.38,,355
1146.25,7943.81,3.834,3.653,1767.170143,2492.31,,354
1143.94,7947.88,3.834,3.655,1767.232143,2492.38,,353
1141.5,7889.56,3.833,3.653,1756.821429,2492.25,,352
1139.12,7957.81,3.831,3.655,1751.741571,2456.31,,351
1138.69,7855.25,3.832,3.655,1746.660714,2456.38,,350
1138.44,7892.81,3.832,3.656,1746.598714,2456.31,,349
1138.81,7892.38,3.832,3.656,1745.375,2456.38,,348
1138.19,7871.94,3.831,3.655,1746.598714,2456.31,,347
1130.31,7911.69,3.828,3.655,1742.313,2456.31,,346
1120.56,7895.06,3.826,3.656,1720.946429,2420.38,,345
1118,8720.25,3.822,3.807,1393.25,2219,,344
1141.31,8504,3.829,3.929,1424.375,2240.38,,343
1147.69,8088.25,3.833,3.656,1756.758429,2456.19,,342
1149.31,8087.44,3.834,3.653,1777.392857,2492.25,,341
1149.38,8105.69,3.836,3.652,1777.517857,2492.38,,340
1146.56,8074.06,3.835,3.652,1777.517857,2492.38,,339
1144.94,8083.62,3.836,3.653,1767.232143,2492.38,,338
1143.31,8093.38,3.835,3.654,1762.089286,2456.38,,337
1140.38,8080.94,3.835,3.653,1756.946429,2456.38,,336
1137.25,8011.12,3.835,3.654,1746.472714,2456.19,,335
1135.69,8004.94,3.835,3.654,1741.509,2456.38,,334
1133.5,7976.62,3.835,3.656,1736.375,2456.38,,333
1130.69,7924.06,3.834,3.656,1731.170143,2420.31,,332
1128,7920.94,3.834,3.655,1725.964286,2420.25,,331
1124.38,7904.81,3.833,3.656,1715.803571,2420.38,,330
1122.25,7897.5,3.832,3.657,1705.455857,2420.31,,329
1119.62,7873.31,3.832,3.658,1700.375,2420.38,,328
1118.38,7853.94,3.831,3.658,1695.170143,2420.31,,327
1117.19,7868.5,3.832,3.658,1695.232143,2420.38,,326
1117.25,7883.69,3.831,3.658,1690.027286,2384.31,,325
1112.88,7846.25,3.83,3.658,1690.089286,2384.38,,324
1108.5,7923.12,3.828,3.659,1679.740571,2384.31,,323
1103.56,7919.06,3.825,3.66,1664.375,2348.38,,322
1096.75,7897.25,3.824,3.663,1646.313,2348.31,,321
1085.62,8666.31,3.814,3.804,1316.375,2135,,320
192383.59,67109.99,4.225,3.363,55529.988,67109.99,,319
1131.78,13586.21,3.822,3.672,2456.32,3680.32,,318
1131.33,8686.72,3.829,3.67,1736.351,2420.35,,317
1131.26,8374.33,3.831,3.668,1746.637714,2456.35,,316
1130.66,8209.95,3.831,3.668,1746.628857,2456.35,,315
1129.73,8158.43,3.832,3.667,1741.369857,2420.23,,314
1129.35,8109.05,3.831,3.667,1740.821,2420.32,,313
1127.74,8075.87,3.831,3.667,1741.493857,2420.35,,312
1125.09,8063.84,3.83,3.665,1731.209143,2420.35,,311
1122.72,8036.96,3.83,3.665,1726.066286,2420.35,,310
1115.23,7993.44,3.827,3.665,1715.748571,2420.32,,309
1115.42,8008.93,3.828,3.668,1695.208143,2384.35,,308
1108.32,7920.8,3.826,3.666,1695.208143,2384.35,,307
1108.61,7964.22,3.825,3.667,1682.219,2384.22,,306
1111.23,7941.12,3.826,3.667,1690.065286,2384.35,,305
1110.39,7991.39,3.826,3.666,1695.076143,2384.22,,304
1116.39,8033.56,3.829,3.665,1691.344,2384.34,,303
1118.36,8034.62,3.829,3.664,1705.454857,2384.31,,302
1115.27,8073.41,3.83,3.664,1710.628714,2384.34,,301
1113.44,8099.73,3.829,3.663,1695.107143,2384.25,,300
1107.94,8041.98,3.828,3.664,1690.058286,2384.34,,299
1105.11,8049.25,3.827,3.664,1674.644714,2348.36,,298
1103.3,7984.52,3.828,3.666,1669.361857,2348.22,,297
1094.36,8020.31,3.823,3.665,1664.344,2348.34,,296
1085.75,8718.59,3.816,3.804,1323.328,2128,,295
1104.44,8633.44,3.823,3.935,1340.344,2132.34,,294
1103.53,8096.47,3.824,3.666,1669.485857,2348.34,,293
1102.31,8005.84,3.825,3.665,1669.517857,2348.38,,292
1100.94,7942.16,3.824,3.665,1664.344,2348.34,,291
1099.94,7958.84,3.824,3.665,1659.169143,2348.31,,290
1097.66,7938.62,3.824,3.666,1659.201143,2348.34,,289
1095.97,7929.03,3.822,3.666,1653.901286,2348.19,,288
1094.88,7957.47,3.823,3.666,1648.946429,2348.38,,287
1058.09,6660.84,3.777,3.666,1648.790429,6660.84,,286
1085.59,7723.62,3.819,3.669,1628.375,2312.38,,285
1082.09,7844.84,3.819,3.668,1628.344,2312.34,,284
1079.09,7883.97,3.819,3.668,1619.282,2312.28,,283
1078.84,7897.62,3.818,3.669,1607.772571,2276.34,,282
1086.09,7909.97,3.82,3.669,1607.772571,2276.34,,281
1082.62,7918.19,3.819,3.667,1623.170143,2312.31,,280
1083.97,7920.22,3.82,3.667,1614.812,2276.31,,279
1081.94,7879.28,3.819,3.667,1628.219,2312.22,,278
1082.28,7868.84,3.821,3.667,1619.344,2312.34,,277
1080.5,7898,3.819,3.667,1619.313,2312.31,,276
1083.53,7941.44,3.821,3.667,1612.914429,2276.34,,275
1077.12,7880.16,3.82,3.667,1619.312,2276.31,,274
1074.19,7984.84,3.819,3.667,1601.375,2276.38,,273
1068.53,7927.31,3.819,3.668,1592.344,2276.34,,272
1063.31,8719.09,3.809,3.805,1246.281,2044,,271
1079.44,8659.19,3.817,3.936,1268.312,2060.31,,270
1078.88,8046.56,3.821,3.669,1607.741571,2276.31,,269
1078.31,7958.94,3.821,3.669,1607.678571,2276.25,,268
1078.94,7990.94,3.821,3.668,1607.803571,2276.38,,267
1080.19,7969.12,3.822,3.668,1610.375,2276.38,,266
1081,8006.44,3.822,3.667,1613.008429,2276.44,,265
1081.06,8011.06,3.822,3.667,1612.946429,2276.38,,264
1081.38,8005.38,3.823,3.667,1610.312,2276.31,,263
1077.19,8031.75,3.823,3.667,1607.741571,2276.31,,262
1070.81,8026.38,3.821,3.668,1597.455857,2276.31,,261
1065.75,7966.25,3.819,3.669,1581.902286,2240.19,,260
1062,7957.06,3.818,3.67,1566.472714,2240.19,,259
1062.12,7923.88,3.818,3.672,1556.375,2204.38,,258
1060.56,7914.75,3.817,3.672,1560.875,2204.38,,257
1058.31,7883.19,3.817,3.671,1556.375,2204.38,,256
1055.81,7858.62,3.816,3.671,1551.107143,2204.25,,255
1057.06,7830.38,3.817,3.672,1547.375,2204.38,,254
1055.88,7880.12,3.816,3.672,1551.107143,2204.25,,253
1057.81,7885.25,3.817,3.689,1547.375,2204.38,,252
1051.94,7819.81,3.814,3.671,1556.375,2204.38,,251
1048.06,7845.75,3.813,3.672,1540.821429,2204.25,,250
1047.06,7826.81,3.813,3.673,1530.660714,2204.38,,249
1041,7784.25,3.811,3.673,1525.392857,2168.25,,248
1036.62,8819,3.805,3.806,1169.312,1946,,247
1052.06,8610.5,3.811,3.94,1196.375,1952.38,,246
1052.88,8090.75,3.815,3.673,1546.089286,2204.38,,245
1052.56,8036.12,3.816,3.673,1547.25,2204.25,,244
1050.94,7903.25,3.816,3.673,1542.875,2204.38,,243
1050.19,7945.06,3.816,3.673,1538.25,2204.25,,242
1051.25,7915.31,3.816,3.673,1535.678571,2204.25,,241
1049.69,7919.75,3.815,3.673,1535.803571,2204.38,,240
1045.56,7867.81,3.816,3.674,1530.660714,2168.38,,239
1040.19,7821.69,3.814,3.674,1524.875,2168.38,,238
1038.44,7837.25,3.812,3.675,1506.812,2168.31,,237
1033,7853.25,3.811,3.676,1502.375,2168.38,,236
1034.44,7873.25,3.812,3.677,1489.392857,2132.25,,235
1029.25,7858.31,3.81,3.676,1494.597714,2132.31,,234
1033.31,7849.75,3.812,3.677,1484.375,2132.38,,233
1032.62,7843.12,3.81,3.676,1493.312,2132.31,,232
1033.62,7894,3.812,3.676,1489.454857,2132.31,,231
1036.19,7899.25,3.813,3.676,1493.312,2132.31,,230
1037.12,7913.5,3.815,3.676,1497.875,2132.38,,229
1027.81,7865.38,3.811,3.675,1497.875,2132.38,,228
1024.69,7793.94,3.809,3.677,1475.188,2132.19,,227
1022.06,7869.69,3.809,3.678,1470.875,2096.38,,226
1016.44,7813.31,3.806,3.679,1461.875,2096.38,,225
1015,7827.81,3.806,3.68,1452.875,2096.38,,224
1044.22,7527.2,3.805,3.681,1504.955429,2132.38,,217
1032,7843.97,3.809,3.678,1529.385,2168.38,,216
1037.5,7934.85,3.81,3.677,1529.225,2168.22,,215
1029.76,7905.89,3.808,3.678,1515.209143,2168.35,,214
1025.38,7898.4,3.807,3.679,1489.494857,2132.35,,213
1021.18,7929.41,3.805,3.68,1479.754,2132.25,,212
1020.09,7866.78,3.805,3.68,1468.794429,2096.22,,211
1021.09,7876.51,3.806,3.68,1470.883,2096.38,,210
1016.7,7803.74,3.805,3.679,1466.352,2096.35,,209
1019.74,7865.86,3.807,3.681,1458.644714,2096.36,,208
1021.12,7870.43,3.808,3.679,1470.758,2096.26,,207
1019.39,7837.63,3.807,3.679,1470.82,2096.32,,206
1019.78,7854.72,3.807,3.68,1466.352,2096.35,,205
1017.95,7853.31,3.807,3.68,1466.351,2096.35,,204
1018.2,7849.82,3.807,3.679,1463.686571,2096.26,,203
1016.8,7906.19,3.808,3.679,1466.391,2096.39,,202
1013.38,7876.22,3.806,3.68,1459.687,2098.69,,201
1008.81,7854.91,3.805,3.68,1448.312,2096.31,,200
988.12,8832.55,3.792,3.808,1085.406,1840.99,,199
190929.92,65318.69,4.213,3.368,53669.981,65318.69,,198
1006.98,13979.78,3.796,3.66,2249.352,3464.35,,197
1006.53,8577.5,3.803,3.692,1430.385,2060.38,,196
1008.48,8321.86,3.804,3.692,1448.32,2060.32,,195
1007.23,8099.71,3.805,3.692,1452.383,2060.38,,194
1006.21,8021.6,3.805,3.691,1448.227,2060.23,,193
1006.34,8010.82,3.804,3.69,1448.253,2060.25,,192
1004.12,7889.95,3.805,3.69,1443.754,2060.25,,191
1002.78,7945.79,3.805,3.69,1439.25,2060.25,,190
1000.83,7861.92,3.804,3.689,1434.758,2060.26,,189
997.8,7856.16,3.803,3.69,1432.829429,2060.26,,188
995.88,7878.75,3.802,3.69,1425.789,2060.29,,187
994.47,7855.87,3.801,3.69,1421.383,2024.38,,186
995.43,7862.59,3.801,3.69,1416.852,2024.35,,185
995.69,7903.2,3.802,3.689,1420.352,2024.35,,184
995.67,7883.45,3.803,3.69,1416.828,2024.33,,183
995.97,7864.06,3.803,3.688,1417.517857,2024.38,,182
994.14,7879.45,3.802,3.689,1416.859,2024.36,,181
990.72,7855.3,3.801,3.688,1412.36,2024.36,,180
984.61,7800.3,3.799,3.689,1403.297,2024.3,,179
978.47,7820.34,3.798,3.69,1385.344,1988.34,,178
973.92,7804.89,3.797,3.692,1371.766,1988.27,,177
970.05,7760.61,3.795,3.692,1358.328,1952.33,,176
959.74,7707.23,3.79,3.693,1349.39,1952.39,,175
953.34,8805,3.783,3.812,959.36,1687.01,,174
972.31,8639.22,3.793,3.952,985.4548571,1700.31,,173
971.41,7991.88,3.795,3.694,1358.344,1952.34,,172
965.62,7823.94,3.793,3.693,1358.344,1952.34,,171
968.12,7787.69,3.793,3.694,1349.375,1952.38,,170
969.62,7812.88,3.793,3.693,1353.75,1952.25,,169
971.72,7823.16,3.793,3.693,1356.343,1952.34,,168
974.66,7866.94,3.795,3.691,1362.812,1988.31,,167
972.06,7894.31,3.795,3.69,1362.812,1988.31,,166
973.72,7932.44,3.798,3.692,1358.375,1952.38,,165
972.28,7924.62,3.798,3.691,1358.312,1952.31,,164
970.16,7939.75,3.798,3.691,1358.406,1952.41,,163
967.78,7919.62,3.798,3.692,1353.844,1952.34,,162
966.41,7918.09,3.797,3.693,1349.375,1952.38,,161
965.75,7849.88,3.796,3.692,1344.875,1952.38,,160
965.97,7863.38,3.797,3.693,1344.879,1952.38,,159
964.72,7832.78,3.796,3.692,1344.75,1952.25,,158
964.41,7871.81,3.796,3.692,1344.843,1952.34,,157
962.72,7873.38,3.796,3.692,1344.844,1952.34,,156
961.47,7862,3.795,3.692,1340.25,1952.25,,155
960.53,7874,3.795,3.692,1335.907,1916.41,,154
952.38,7909.47,3.793,3.694,1331.344,1916.34,,153
944.91,7815.41,3.79,3.695,1308.844,1916.34,,152
935.19,7789.34,3.786,3.697,1290.844,1880.34,,151
